Subject,Datafile,Label
Subject14,Subject14/Subject14_Aufnahme337.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme338.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme339.csv,walk
Subject14,Subject14/Subject14_Aufnahme340.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme341.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme342.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme343.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme344.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme345.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme346.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme347.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme348.csv,sit
Subject14,Subject14/Subject14_Aufnahme349.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme350.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme351.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme352.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme353.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme354.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme355.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme356.csv,sit
Subject14,Subject14/Subject14_Aufnahme357.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme358.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme359.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme360.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme361.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme362.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme363.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme364.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme365.csv,run
Subject14,Subject14/Subject14_Aufnahme366.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme367.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme368.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme369.csv,sit
Subject14,Subject14/Subject14_Aufnahme370.csv,sit
Subject14,Subject14/Subject14_Aufnahme371.csv,sit
Subject14,Subject14/Subject14_Aufnahme372.csv,sit
Subject14,Subject14/Subject14_Aufnahme373.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme374.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme375.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme376.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme377.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme378.csv,v-cut-left-Lfirst
Subject14,Subject14/Subject14_Aufnahme379.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme380.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme381.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme382.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme383.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme384.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme385.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme386.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme387.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme388.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme389.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme390.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme391.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme392.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme393.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme394.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme395.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme396.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme397.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme398.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme399.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme400.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme401.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme402.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme403.csv,run
Subject14,Subject14/Subject14_Aufnahme404.csv,v-cut-left-Lfirst
Subject14,Subject14/Subject14_Aufnahme405.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme406.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme407.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme408.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme409.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme410.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme411.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme412.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme413.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme414.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme415.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme416.csv,curve-right-step
Subject14,Subject14/Subject14_Aufnahme417.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme418.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme419.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme420.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme421.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme422.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme423.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme424.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme425.csv,sit
Subject14,Subject14/Subject14_Aufnahme426.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme427.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme428.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme429.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme430.csv,run
Subject14,Subject14/Subject14_Aufnahme431.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme432.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme433.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme434.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme435.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme436.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme437.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme438.csv,sit
Subject14,Subject14/Subject14_Aufnahme439.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme000.csv,curve-left-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme001.csv,sit
Subject15,Subject15/Subject15_Aufnahme002.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme003.csv,run
Subject15,Subject15/Subject15_Aufnahme004.csv,sit
Subject15,Subject15/Subject15_Aufnahme005.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme006.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme007.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme008.csv,run
Subject15,Subject15/Subject15_Aufnahme009.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme010.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme011.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme012.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme013.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme014.csv,run
Subject15,Subject15/Subject15_Aufnahme015.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme016.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme017.csv,jump-two-leg
Subject15,Subject15/Subject15_Aufnahme018.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme019.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme020.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme021.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme022.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme023.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme024.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme025.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme026.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme027.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme028.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme029.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme030.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme031.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme032.csv,sit
Subject15,Subject15/Subject15_Aufnahme033.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme034.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme035.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme036.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme037.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme038.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme039.csv,run
Subject15,Subject15/Subject15_Aufnahme040.csv,run
Subject15,Subject15/Subject15_Aufnahme041.csv,run
Subject15,Subject15/Subject15_Aufnahme042.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme043.csv,walk
Subject15,Subject15/Subject15_Aufnahme044.csv,walk
Subject15,Subject15/Subject15_Aufnahme045.csv,sit
Subject15,Subject15/Subject15_Aufnahme046.csv,run
Subject15,Subject15/Subject15_Aufnahme047.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme048.csv,stand
Subject15,Subject15/Subject15_Aufnahme049.csv,run
Subject15,Subject15/Subject15_Aufnahme050.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme051.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme052.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme053.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme054.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme055.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme056.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme057.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme058.csv,run
Subject15,Subject15/Subject15_Aufnahme059.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme060.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme061.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme062.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme063.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme064.csv,walk
Subject15,Subject15/Subject15_Aufnahme065.csv,sit
Subject15,Subject15/Subject15_Aufnahme066.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme067.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme068.csv,stand
Subject15,Subject15/Subject15_Aufnahme069.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme070.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme071.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme072.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme073.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme074.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme075.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme076.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme077.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme078.csv,run
Subject15,Subject15/Subject15_Aufnahme079.csv,run
Subject15,Subject15/Subject15_Aufnahme080.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme081.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme082.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme083.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme084.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme085.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme086.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme087.csv,walk
Subject15,Subject15/Subject15_Aufnahme088.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme089.csv,run
Subject15,Subject15/Subject15_Aufnahme090.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme091.csv,sit
Subject15,Subject15/Subject15_Aufnahme092.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme093.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme094.csv,stand
Subject15,Subject15/Subject15_Aufnahme095.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme096.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme097.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme098.csv,curve-left-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme099.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme100.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme101.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme102.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme103.csv,run
Subject15,Subject15/Subject15_Aufnahme104.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme105.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme106.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme107.csv,lateral-shuffle-left
Subject15,Subject15/Subject15_Aufnahme108.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme109.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme110.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme111.csv,stand
Subject15,Subject15/Subject15_Aufnahme112.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme113.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme114.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme115.csv,sit
Subject15,Subject15/Subject15_Aufnahme116.csv,run
Subject15,Subject15/Subject15_Aufnahme117.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme118.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme119.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme120.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme121.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme122.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme123.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme124.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme125.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme126.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme127.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme128.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme129.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme130.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme131.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme132.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme133.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme134.csv,stand
Subject15,Subject15/Subject15_Aufnahme135.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme136.csv,run
Subject15,Subject15/Subject15_Aufnahme137.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme138.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme139.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme140.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme141.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme142.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme143.csv,jump-two-leg
Subject15,Subject15/Subject15_Aufnahme144.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme145.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme146.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme147.csv,run
Subject15,Subject15/Subject15_Aufnahme148.csv,sit
Subject15,Subject15/Subject15_Aufnahme149.csv,run
Subject15,Subject15/Subject15_Aufnahme150.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme151.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme152.csv,stand
Subject15,Subject15/Subject15_Aufnahme153.csv,run
Subject15,Subject15/Subject15_Aufnahme154.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme155.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme156.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme157.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme158.csv,jump-two-leg
Subject15,Subject15/Subject15_Aufnahme159.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme160.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme161.csv,walk
Subject15,Subject15/Subject15_Aufnahme162.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme163.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme164.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme165.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme166.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme167.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme168.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme169.csv,stand
Subject15,Subject15/Subject15_Aufnahme170.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme171.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme172.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme173.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme174.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme175.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme176.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme177.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme178.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme179.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme180.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme181.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme182.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme183.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme184.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme185.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme186.csv,sit
Subject15,Subject15/Subject15_Aufnahme187.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme188.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme189.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme190.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme191.csv,sit
Subject15,Subject15/Subject15_Aufnahme192.csv,stand
Subject15,Subject15/Subject15_Aufnahme193.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme194.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme195.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme196.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme197.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme198.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme199.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme200.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme201.csv,stand
Subject15,Subject15/Subject15_Aufnahme202.csv,run
Subject15,Subject15/Subject15_Aufnahme203.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme204.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme205.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme206.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme207.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme208.csv,run
Subject15,Subject15/Subject15_Aufnahme209.csv,jump-two-leg
Subject15,Subject15/Subject15_Aufnahme210.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme211.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme212.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme213.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme214.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme215.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme216.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme217.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme218.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme219.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme220.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme221.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme222.csv,walk
Subject15,Subject15/Subject15_Aufnahme223.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme224.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme225.csv,run
Subject15,Subject15/Subject15_Aufnahme226.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme227.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme228.csv,run
Subject15,Subject15/Subject15_Aufnahme229.csv,walk
Subject15,Subject15/Subject15_Aufnahme230.csv,curve-left-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme231.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme232.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme233.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme234.csv,walk
Subject15,Subject15/Subject15_Aufnahme235.csv,sit
Subject15,Subject15/Subject15_Aufnahme236.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme237.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme238.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme239.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme240.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme241.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme242.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme243.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme244.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme245.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme246.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme247.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme248.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme249.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme250.csv,sit
Subject15,Subject15/Subject15_Aufnahme251.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme252.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme253.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme254.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme255.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme256.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme257.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme258.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme259.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme260.csv,walk
Subject15,Subject15/Subject15_Aufnahme261.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme262.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme263.csv,sit
Subject15,Subject15/Subject15_Aufnahme264.csv,stand
Subject15,Subject15/Subject15_Aufnahme265.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme266.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme267.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme268.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme269.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme270.csv,lateral-shuffle-left
Subject15,Subject15/Subject15_Aufnahme271.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme272.csv,run
Subject15,Subject15/Subject15_Aufnahme273.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme274.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme275.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme276.csv,run
Subject15,Subject15/Subject15_Aufnahme277.csv,stand
Subject15,Subject15/Subject15_Aufnahme278.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme279.csv,curve-left-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme280.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme281.csv,run
Subject15,Subject15/Subject15_Aufnahme282.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme283.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme284.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme285.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme286.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme287.csv,sit
Subject15,Subject15/Subject15_Aufnahme288.csv,lateral-shuffle-left
Subject15,Subject15/Subject15_Aufnahme289.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme290.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme291.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme292.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme293.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme294.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme295.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme296.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme297.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme298.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme299.csv,stand-to-sit
