"","Subject","Datafile","Label"
"1096","Subject14","Subject14/Subject14_Aufnahme237.csv","lateral-shuffle-right"
"1097","Subject14","Subject14/Subject14_Aufnahme238.csv","v-cut-left-Rfirst"
"1098","Subject14","Subject14/Subject14_Aufnahme239.csv","curve-left-spin-Lfirst"
"1099","Subject14","Subject14/Subject14_Aufnahme240.csv","stair-up"
"1100","Subject14","Subject14/Subject14_Aufnahme241.csv","curve-right-spin-Lfirst"
"1101","Subject14","Subject14/Subject14_Aufnahme242.csv","stand-to-sit"
"1102","Subject14","Subject14/Subject14_Aufnahme243.csv","v-cut-left-Rfirst"
"1103","Subject14","Subject14/Subject14_Aufnahme244.csv","stair-up"
"1104","Subject14","Subject14/Subject14_Aufnahme245.csv","lateral-shuffle-right"
"1105","Subject14","Subject14/Subject14_Aufnahme246.csv","stair-up"
"1106","Subject14","Subject14/Subject14_Aufnahme247.csv","curve-left-spin-Rfirst"
"1107","Subject14","Subject14/Subject14_Aufnahme248.csv","stair-up"
"1108","Subject14","Subject14/Subject14_Aufnahme249.csv","lateral-shuffle-right"
"1109","Subject14","Subject14/Subject14_Aufnahme250.csv","run"
"1110","Subject14","Subject14/Subject14_Aufnahme251.csv","v-cut-left-Rfirst"
"1111","Subject14","Subject14/Subject14_Aufnahme252.csv","stair-up"
"1112","Subject14","Subject14/Subject14_Aufnahme253.csv","curve-left-spin-Rfirst"
"1113","Subject14","Subject14/Subject14_Aufnahme254.csv","curve-right-spin-Rfirst"
"1114","Subject14","Subject14/Subject14_Aufnahme255.csv","jump-two-leg"
"1115","Subject14","Subject14/Subject14_Aufnahme256.csv","curve-right-spin-Rfirst"
"1116","Subject14","Subject14/Subject14_Aufnahme257.csv","curve-right-step"
"1117","Subject14","Subject14/Subject14_Aufnahme258.csv","lateral-shuffle-left"
"1118","Subject14","Subject14/Subject14_Aufnahme259.csv","v-cut-left-Lfirst"
"1119","Subject14","Subject14/Subject14_Aufnahme260.csv","stair-up"
"1120","Subject14","Subject14/Subject14_Aufnahme261.csv","curve-right-spin-Lfirst"
"1121","Subject14","Subject14/Subject14_Aufnahme262.csv","v-cut-right-Lfirst"
"1122","Subject14","Subject14/Subject14_Aufnahme263.csv","sit"
"1123","Subject14","Subject14/Subject14_Aufnahme264.csv","stair-up"
"1124","Subject14","Subject14/Subject14_Aufnahme265.csv","run"
"1125","Subject14","Subject14/Subject14_Aufnahme266.csv","stair-down"
"1126","Subject14","Subject14/Subject14_Aufnahme267.csv","lateral-shuffle-left"
"1127","Subject14","Subject14/Subject14_Aufnahme268.csv","stair-down"
"1128","Subject14","Subject14/Subject14_Aufnahme269.csv","curve-right-spin-Lfirst"
"1129","Subject14","Subject14/Subject14_Aufnahme270.csv","v-cut-left-Lfirst"
"1130","Subject14","Subject14/Subject14_Aufnahme271.csv","curve-left-spin-Rfirst"
"1131","Subject14","Subject14/Subject14_Aufnahme272.csv","curve-left-spin-Lfirst"
"1132","Subject14","Subject14/Subject14_Aufnahme273.csv","sit-to-stand"
"1133","Subject14","Subject14/Subject14_Aufnahme274.csv","run"
"1134","Subject14","Subject14/Subject14_Aufnahme275.csv","v-cut-right-Rfirst"
"1135","Subject14","Subject14/Subject14_Aufnahme276.csv","v-cut-right-Lfirst"
"1136","Subject14","Subject14/Subject14_Aufnahme277.csv","lateral-shuffle-right"
"1137","Subject14","Subject14/Subject14_Aufnahme278.csv","stair-up"
"1138","Subject14","Subject14/Subject14_Aufnahme279.csv","curve-right-spin-Lfirst"
"1139","Subject14","Subject14/Subject14_Aufnahme280.csv","stair-up"
"1140","Subject14","Subject14/Subject14_Aufnahme281.csv","lateral-shuffle-right"
"1141","Subject14","Subject14/Subject14_Aufnahme282.csv","jump-two-leg"
"1142","Subject14","Subject14/Subject14_Aufnahme283.csv","curve-right-spin-Lfirst"
"1143","Subject14","Subject14/Subject14_Aufnahme284.csv","curve-right-step"
"1144","Subject14","Subject14/Subject14_Aufnahme285.csv","sit"
"1145","Subject14","Subject14/Subject14_Aufnahme286.csv","v-cut-left-Rfirst"
"1146","Subject14","Subject14/Subject14_Aufnahme287.csv","stair-up"
"1147","Subject14","Subject14/Subject14_Aufnahme288.csv","run"
"1148","Subject14","Subject14/Subject14_Aufnahme289.csv","sit-to-stand"
"1149","Subject14","Subject14/Subject14_Aufnahme290.csv","sit"
"1150","Subject14","Subject14/Subject14_Aufnahme291.csv","run"
"1151","Subject14","Subject14/Subject14_Aufnahme292.csv","curve-right-spin-Rfirst"
"1152","Subject14","Subject14/Subject14_Aufnahme293.csv","lateral-shuffle-left"
"1153","Subject14","Subject14/Subject14_Aufnahme294.csv","run"
"1154","Subject14","Subject14/Subject14_Aufnahme295.csv","jump-two-leg"
"1155","Subject14","Subject14/Subject14_Aufnahme296.csv","lateral-shuffle-left"
"1156","Subject14","Subject14/Subject14_Aufnahme297.csv","run"
"1157","Subject14","Subject14/Subject14_Aufnahme298.csv","stair-up"
"1158","Subject14","Subject14/Subject14_Aufnahme299.csv","curve-right-spin-Rfirst"
"1159","Subject14","Subject14/Subject14_Aufnahme300.csv","v-cut-right-Rfirst"
"1160","Subject14","Subject14/Subject14_Aufnahme301.csv","curve-right-spin-Rfirst"
"1161","Subject14","Subject14/Subject14_Aufnahme302.csv","stair-up"
"1162","Subject14","Subject14/Subject14_Aufnahme303.csv","stand-to-sit"
"1163","Subject14","Subject14/Subject14_Aufnahme304.csv","run"
"1164","Subject14","Subject14/Subject14_Aufnahme305.csv","sit"
"1165","Subject14","Subject14/Subject14_Aufnahme306.csv","stair-down"
"1166","Subject14","Subject14/Subject14_Aufnahme307.csv","stair-up"
"1167","Subject14","Subject14/Subject14_Aufnahme308.csv","curve-right-spin-Lfirst"
"1168","Subject14","Subject14/Subject14_Aufnahme309.csv","v-cut-right-Rfirst"
"1169","Subject14","Subject14/Subject14_Aufnahme310.csv","lateral-shuffle-right"
"1170","Subject14","Subject14/Subject14_Aufnahme311.csv","stair-up"
"1171","Subject14","Subject14/Subject14_Aufnahme312.csv","stair-up"
"1172","Subject14","Subject14/Subject14_Aufnahme313.csv","curve-right-step"
"1173","Subject14","Subject14/Subject14_Aufnahme314.csv","sit"
"1174","Subject14","Subject14/Subject14_Aufnahme315.csv","v-cut-right-Lfirst"
"1175","Subject14","Subject14/Subject14_Aufnahme316.csv","curve-right-spin-Lfirst"
"1176","Subject14","Subject14/Subject14_Aufnahme317.csv","sit-to-stand"
"1177","Subject14","Subject14/Subject14_Aufnahme318.csv","curve-right-spin-Rfirst"
"1178","Subject14","Subject14/Subject14_Aufnahme319.csv","v-cut-left-Rfirst"
"1179","Subject14","Subject14/Subject14_Aufnahme320.csv","jump-one-leg"
"1180","Subject14","Subject14/Subject14_Aufnahme321.csv","lateral-shuffle-right"
"1181","Subject14","Subject14/Subject14_Aufnahme322.csv","curve-right-spin-Rfirst"
"1182","Subject14","Subject14/Subject14_Aufnahme323.csv","lateral-shuffle-left"
"1183","Subject14","Subject14/Subject14_Aufnahme324.csv","curve-right-step"
"1184","Subject14","Subject14/Subject14_Aufnahme325.csv","sit-to-stand"
"1185","Subject14","Subject14/Subject14_Aufnahme326.csv","stair-up"
"1186","Subject14","Subject14/Subject14_Aufnahme327.csv","jump-two-leg"
"1187","Subject14","Subject14/Subject14_Aufnahme328.csv","v-cut-right-Rfirst"
"1188","Subject14","Subject14/Subject14_Aufnahme329.csv","stair-up"
"1189","Subject14","Subject14/Subject14_Aufnahme330.csv","stair-up"
"1190","Subject14","Subject14/Subject14_Aufnahme331.csv","v-cut-right-Lfirst"
"1191","Subject14","Subject14/Subject14_Aufnahme332.csv","jump-two-leg"
"1192","Subject14","Subject14/Subject14_Aufnahme333.csv","curve-right-spin-Rfirst"
"1193","Subject14","Subject14/Subject14_Aufnahme334.csv","lateral-shuffle-left"
"1194","Subject14","Subject14/Subject14_Aufnahme335.csv","stair-up"
"1195","Subject14","Subject14/Subject14_Aufnahme336.csv","sit"
"1196","Subject14","Subject14/Subject14_Aufnahme337.csv","stand-to-sit"
"1197","Subject14","Subject14/Subject14_Aufnahme338.csv","stair-up"
"1198","Subject14","Subject14/Subject14_Aufnahme339.csv","run"
"1199","Subject14","Subject14/Subject14_Aufnahme340.csv","stair-up"
"1200","Subject14","Subject14/Subject14_Aufnahme341.csv","curve-right-spin-Rfirst"
"1201","Subject14","Subject14/Subject14_Aufnahme342.csv","v-cut-right-Lfirst"
"1202","Subject14","Subject14/Subject14_Aufnahme343.csv","curve-left-spin-Lfirst"
"1203","Subject14","Subject14/Subject14_Aufnahme344.csv","v-cut-right-Lfirst"
"1204","Subject14","Subject14/Subject14_Aufnahme345.csv","stair-down"
"1205","Subject14","Subject14/Subject14_Aufnahme346.csv","stair-up"
"1206","Subject14","Subject14/Subject14_Aufnahme347.csv","stair-up"
"1207","Subject14","Subject14/Subject14_Aufnahme348.csv","sit"
"1208","Subject14","Subject14/Subject14_Aufnahme349.csv","run"
"1209","Subject14","Subject14/Subject14_Aufnahme350.csv","v-cut-right-Rfirst"
"1210","Subject14","Subject14/Subject14_Aufnahme351.csv","curve-right-spin-Lfirst"
"1211","Subject14","Subject14/Subject14_Aufnahme352.csv","lateral-shuffle-right"
"1212","Subject14","Subject14/Subject14_Aufnahme353.csv","stair-up"
"1213","Subject14","Subject14/Subject14_Aufnahme354.csv","stair-up"
"1214","Subject14","Subject14/Subject14_Aufnahme355.csv","stair-up"
"1215","Subject14","Subject14/Subject14_Aufnahme356.csv","sit"
"1216","Subject14","Subject14/Subject14_Aufnahme357.csv","v-cut-right-Lfirst"
"1217","Subject14","Subject14/Subject14_Aufnahme358.csv","sit-to-stand"
"1218","Subject14","Subject14/Subject14_Aufnahme359.csv","lateral-shuffle-right"
"1219","Subject14","Subject14/Subject14_Aufnahme360.csv","stair-up"
"1220","Subject14","Subject14/Subject14_Aufnahme361.csv","stair-down"
"1221","Subject14","Subject14/Subject14_Aufnahme362.csv","v-cut-left-Lfirst"
"1222","Subject14","Subject14/Subject14_Aufnahme363.csv","curve-left-spin-Lfirst"
"1223","Subject14","Subject14/Subject14_Aufnahme364.csv","jump-one-leg"
"1224","Subject14","Subject14/Subject14_Aufnahme365.csv","lateral-shuffle-left"
"1225","Subject14","Subject14/Subject14_Aufnahme366.csv","v-cut-right-Rfirst"
"1226","Subject14","Subject14/Subject14_Aufnahme367.csv","stand-to-sit"
"1227","Subject14","Subject14/Subject14_Aufnahme368.csv","stair-up"
"1228","Subject14","Subject14/Subject14_Aufnahme369.csv","sit"
"1229","Subject14","Subject14/Subject14_Aufnahme370.csv","sit"
"1230","Subject14","Subject14/Subject14_Aufnahme371.csv","sit"
"1231","Subject14","Subject14/Subject14_Aufnahme372.csv","sit"
"1232","Subject14","Subject14/Subject14_Aufnahme373.csv","lateral-shuffle-left"
"1233","Subject14","Subject14/Subject14_Aufnahme374.csv","run"
"1234","Subject14","Subject14/Subject14_Aufnahme375.csv","lateral-shuffle-left"
"1235","Subject14","Subject14/Subject14_Aufnahme376.csv","curve-left-spin-Rfirst"
"1236","Subject14","Subject14/Subject14_Aufnahme377.csv","curve-left-spin-Lfirst"
"1237","Subject14","Subject14/Subject14_Aufnahme378.csv","v-cut-right-Rfirst"
"1238","Subject14","Subject14/Subject14_Aufnahme379.csv","curve-right-spin-Lfirst"
"1239","Subject14","Subject14/Subject14_Aufnahme380.csv","curve-right-step"
"1240","Subject14","Subject14/Subject14_Aufnahme381.csv","stair-up"
"1241","Subject14","Subject14/Subject14_Aufnahme382.csv","v-cut-left-Lfirst"
"1242","Subject14","Subject14/Subject14_Aufnahme383.csv","stair-up"
"1243","Subject14","Subject14/Subject14_Aufnahme384.csv","stair-up"
"1244","Subject14","Subject14/Subject14_Aufnahme385.csv","jump-two-leg"
"1245","Subject14","Subject14/Subject14_Aufnahme386.csv","stair-up"
"1246","Subject14","Subject14/Subject14_Aufnahme387.csv","v-cut-left-Rfirst"
"1247","Subject14","Subject14/Subject14_Aufnahme388.csv","v-cut-left-Rfirst"
"1248","Subject14","Subject14/Subject14_Aufnahme389.csv","lateral-shuffle-left"
"1249","Subject14","Subject14/Subject14_Aufnahme390.csv","v-cut-right-Rfirst"
"1250","Subject14","Subject14/Subject14_Aufnahme391.csv","sit-to-stand"
"1251","Subject14","Subject14/Subject14_Aufnahme392.csv","run"
"1252","Subject14","Subject14/Subject14_Aufnahme393.csv","stair-up"
"1253","Subject14","Subject14/Subject14_Aufnahme394.csv","stair-up"
"1254","Subject14","Subject14/Subject14_Aufnahme395.csv","sit-to-stand"
"1255","Subject14","Subject14/Subject14_Aufnahme396.csv","lateral-shuffle-right"
"1256","Subject14","Subject14/Subject14_Aufnahme397.csv","lateral-shuffle-left"
"1257","Subject14","Subject14/Subject14_Aufnahme398.csv","sit-to-stand"
"1258","Subject14","Subject14/Subject14_Aufnahme399.csv","jump-one-leg"
"1259","Subject14","Subject14/Subject14_Aufnahme400.csv","v-cut-right-Lfirst"
"1260","Subject14","Subject14/Subject14_Aufnahme401.csv","stair-up"
"1261","Subject14","Subject14/Subject14_Aufnahme402.csv","curve-left-step"
"1262","Subject14","Subject14/Subject14_Aufnahme403.csv","lateral-shuffle-right"
"1263","Subject14","Subject14/Subject14_Aufnahme404.csv","curve-right-spin-Rfirst"
"1264","Subject14","Subject14/Subject14_Aufnahme405.csv","stand-to-sit"
"1265","Subject14","Subject14/Subject14_Aufnahme406.csv","stair-up"
"1266","Subject14","Subject14/Subject14_Aufnahme407.csv","curve-left-spin-Rfirst"
"1267","Subject14","Subject14/Subject14_Aufnahme408.csv","sit-to-stand"
"1268","Subject14","Subject14/Subject14_Aufnahme409.csv","stair-up"
"1269","Subject14","Subject14/Subject14_Aufnahme410.csv","curve-left-spin-Rfirst"
"1270","Subject14","Subject14/Subject14_Aufnahme411.csv","stair-down"
"1271","Subject14","Subject14/Subject14_Aufnahme412.csv","v-cut-right-Rfirst"
"1272","Subject14","Subject14/Subject14_Aufnahme413.csv","stand-to-sit"
"1273","Subject14","Subject14/Subject14_Aufnahme414.csv","lateral-shuffle-right"
"1274","Subject14","Subject14/Subject14_Aufnahme415.csv","stair-down"
"1275","Subject14","Subject14/Subject14_Aufnahme416.csv","stair-up"
"1276","Subject14","Subject14/Subject14_Aufnahme417.csv","stand-to-sit"
"1277","Subject14","Subject14/Subject14_Aufnahme418.csv","v-cut-left-Lfirst"
"1278","Subject14","Subject14/Subject14_Aufnahme419.csv","lateral-shuffle-left"
"1279","Subject14","Subject14/Subject14_Aufnahme420.csv","stair-down"
"1280","Subject14","Subject14/Subject14_Aufnahme421.csv","stair-down"
"1281","Subject14","Subject14/Subject14_Aufnahme422.csv","jump-two-leg"
"1282","Subject14","Subject14/Subject14_Aufnahme423.csv","run"
"1283","Subject14","Subject14/Subject14_Aufnahme424.csv","stair-up"
"1284","Subject14","Subject14/Subject14_Aufnahme425.csv","sit"
"1285","Subject14","Subject14/Subject14_Aufnahme426.csv","lateral-shuffle-left"
"1286","Subject14","Subject14/Subject14_Aufnahme427.csv","curve-right-spin-Lfirst"
"1287","Subject14","Subject14/Subject14_Aufnahme428.csv","v-cut-right-Lfirst"
"1288","Subject14","Subject14/Subject14_Aufnahme429.csv","sit-to-stand"
"1289","Subject14","Subject14/Subject14_Aufnahme430.csv","lateral-shuffle-right"
"1290","Subject14","Subject14/Subject14_Aufnahme431.csv","stair-down"
"1291","Subject14","Subject14/Subject14_Aufnahme432.csv","jump-one-leg"
"1292","Subject14","Subject14/Subject14_Aufnahme433.csv","curve-right-spin-Lfirst"
"1293","Subject14","Subject14/Subject14_Aufnahme434.csv","stair-up"
"1294","Subject14","Subject14/Subject14_Aufnahme435.csv","v-cut-left-Rfirst"
"1295","Subject14","Subject14/Subject14_Aufnahme436.csv","v-cut-left-Lfirst"
"1296","Subject14","Subject14/Subject14_Aufnahme437.csv","jump-one-leg"
"1297","Subject14","Subject14/Subject14_Aufnahme438.csv","sit"
"1298","Subject14","Subject14/Subject14_Aufnahme439.csv","stair-up"
"1299","Subject15","Subject15/Subject15_Aufnahme000.csv","curve-left-spin-Rfirst"
"1300","Subject15","Subject15/Subject15_Aufnahme001.csv","sit"
"1301","Subject15","Subject15/Subject15_Aufnahme002.csv","v-cut-right-Rfirst"
"1302","Subject15","Subject15/Subject15_Aufnahme003.csv","run"
"1303","Subject15","Subject15/Subject15_Aufnahme004.csv","sit"
"1304","Subject15","Subject15/Subject15_Aufnahme005.csv","jump-two-leg"
"1305","Subject15","Subject15/Subject15_Aufnahme006.csv","stair-down"
"1306","Subject15","Subject15/Subject15_Aufnahme007.csv","lateral-shuffle-right"
"1307","Subject15","Subject15/Subject15_Aufnahme008.csv","jump-one-leg"
"1308","Subject15","Subject15/Subject15_Aufnahme009.csv","curve-left-spin-Lfirst"
"1309","Subject15","Subject15/Subject15_Aufnahme010.csv","stair-down"
"1310","Subject15","Subject15/Subject15_Aufnahme011.csv","stair-down"
"1311","Subject15","Subject15/Subject15_Aufnahme012.csv","curve-left-spin-Lfirst"
"1312","Subject15","Subject15/Subject15_Aufnahme013.csv","curve-left-spin-Rfirst"
"1313","Subject15","Subject15/Subject15_Aufnahme014.csv","run"
"1314","Subject15","Subject15/Subject15_Aufnahme015.csv","v-cut-left-Rfirst"
"1315","Subject15","Subject15/Subject15_Aufnahme016.csv","v-cut-right-Lfirst"
"1316","Subject15","Subject15/Subject15_Aufnahme017.csv","v-cut-right-Lfirst"
"1317","Subject15","Subject15/Subject15_Aufnahme018.csv","stair-down"
"1318","Subject15","Subject15/Subject15_Aufnahme019.csv","curve-left-spin-Lfirst"
"1319","Subject15","Subject15/Subject15_Aufnahme020.csv","stand-to-sit"
"1320","Subject15","Subject15/Subject15_Aufnahme021.csv","curve-right-spin-Rfirst"
"1321","Subject15","Subject15/Subject15_Aufnahme022.csv","stair-down"
"1322","Subject15","Subject15/Subject15_Aufnahme023.csv","curve-right-spin-Lfirst"
"1323","Subject15","Subject15/Subject15_Aufnahme024.csv","stair-up"
"1324","Subject15","Subject15/Subject15_Aufnahme025.csv","stair-down"
"1325","Subject15","Subject15/Subject15_Aufnahme026.csv","stair-down"
"1326","Subject15","Subject15/Subject15_Aufnahme027.csv","stand-to-sit"
"1327","Subject15","Subject15/Subject15_Aufnahme028.csv","stair-down"
"1328","Subject15","Subject15/Subject15_Aufnahme029.csv","v-cut-right-Lfirst"
"1329","Subject15","Subject15/Subject15_Aufnahme030.csv","curve-right-step"
"1330","Subject15","Subject15/Subject15_Aufnahme031.csv","curve-right-spin-Lfirst"
"1331","Subject15","Subject15/Subject15_Aufnahme032.csv","sit"
"1332","Subject15","Subject15/Subject15_Aufnahme033.csv","stair-down"
"1333","Subject15","Subject15/Subject15_Aufnahme034.csv","stand-to-sit"
"1334","Subject15","Subject15/Subject15_Aufnahme035.csv","stair-down"
"1335","Subject15","Subject15/Subject15_Aufnahme036.csv","v-cut-right-Rfirst"
"1336","Subject15","Subject15/Subject15_Aufnahme037.csv","stair-up"
"1337","Subject15","Subject15/Subject15_Aufnahme038.csv","jump-two-leg"
"1338","Subject15","Subject15/Subject15_Aufnahme039.csv","run"
"1339","Subject15","Subject15/Subject15_Aufnahme040.csv","v-cut-right-Lfirst"
"1340","Subject15","Subject15/Subject15_Aufnahme041.csv","run"
"1341","Subject15","Subject15/Subject15_Aufnahme042.csv","curve-left-spin-Lfirst"
"1342","Subject15","Subject15/Subject15_Aufnahme043.csv","curve-right-step"
"1343","Subject15","Subject15/Subject15_Aufnahme044.csv","curve-right-step"
"1344","Subject15","Subject15/Subject15_Aufnahme045.csv","sit"
"1345","Subject15","Subject15/Subject15_Aufnahme046.csv","run"
"1346","Subject15","Subject15/Subject15_Aufnahme047.csv","curve-right-spin-Rfirst"
"1347","Subject15","Subject15/Subject15_Aufnahme048.csv","sit"
"1348","Subject15","Subject15/Subject15_Aufnahme049.csv","run"
"1349","Subject15","Subject15/Subject15_Aufnahme050.csv","stand-to-sit"
"1350","Subject15","Subject15/Subject15_Aufnahme051.csv","stair-down"
"1351","Subject15","Subject15/Subject15_Aufnahme052.csv","lateral-shuffle-right"
"1352","Subject15","Subject15/Subject15_Aufnahme053.csv","stair-down"
"1353","Subject15","Subject15/Subject15_Aufnahme054.csv","jump-two-leg"
"1354","Subject15","Subject15/Subject15_Aufnahme055.csv","jump-one-leg"
"1355","Subject15","Subject15/Subject15_Aufnahme056.csv","jump-two-leg"
"1356","Subject15","Subject15/Subject15_Aufnahme057.csv","stair-down"
"1357","Subject15","Subject15/Subject15_Aufnahme058.csv","run"
"1358","Subject15","Subject15/Subject15_Aufnahme059.csv","curve-right-spin-Rfirst"
"1359","Subject15","Subject15/Subject15_Aufnahme060.csv","stand-to-sit"
"1360","Subject15","Subject15/Subject15_Aufnahme061.csv","curve-right-spin-Rfirst"
"1361","Subject15","Subject15/Subject15_Aufnahme062.csv","v-cut-left-Rfirst"
"1362","Subject15","Subject15/Subject15_Aufnahme063.csv","lateral-shuffle-right"
"1363","Subject15","Subject15/Subject15_Aufnahme064.csv","stair-down"
"1364","Subject15","Subject15/Subject15_Aufnahme065.csv","sit"
"1365","Subject15","Subject15/Subject15_Aufnahme066.csv","stand-to-sit"
"1366","Subject15","Subject15/Subject15_Aufnahme067.csv","v-cut-left-Rfirst"
"1367","Subject15","Subject15/Subject15_Aufnahme068.csv","sit"
"1368","Subject15","Subject15/Subject15_Aufnahme069.csv","stand-to-sit"
"1369","Subject15","Subject15/Subject15_Aufnahme070.csv","v-cut-left-Rfirst"
"1370","Subject15","Subject15/Subject15_Aufnahme071.csv","stand-to-sit"
"1371","Subject15","Subject15/Subject15_Aufnahme072.csv","jump-one-leg"
"1372","Subject15","Subject15/Subject15_Aufnahme073.csv","stair-up"
"1373","Subject15","Subject15/Subject15_Aufnahme074.csv","stair-down"
"1374","Subject15","Subject15/Subject15_Aufnahme075.csv","curve-left-spin-Lfirst"
"1375","Subject15","Subject15/Subject15_Aufnahme076.csv","v-cut-right-Rfirst"
"1376","Subject15","Subject15/Subject15_Aufnahme077.csv","v-cut-right-Lfirst"
"1377","Subject15","Subject15/Subject15_Aufnahme078.csv","lateral-shuffle-right"
"1378","Subject15","Subject15/Subject15_Aufnahme079.csv","jump-one-leg"
"1379","Subject15","Subject15/Subject15_Aufnahme080.csv","lateral-shuffle-left"
"1380","Subject15","Subject15/Subject15_Aufnahme081.csv","v-cut-left-Rfirst"
"1381","Subject15","Subject15/Subject15_Aufnahme082.csv","stair-down"
"1382","Subject15","Subject15/Subject15_Aufnahme083.csv","v-cut-left-Rfirst"
"1383","Subject15","Subject15/Subject15_Aufnahme084.csv","stair-down"
"1384","Subject15","Subject15/Subject15_Aufnahme085.csv","stair-down"
"1385","Subject15","Subject15/Subject15_Aufnahme086.csv","v-cut-right-Rfirst"
"1386","Subject15","Subject15/Subject15_Aufnahme087.csv","stair-down"
"1387","Subject15","Subject15/Subject15_Aufnahme088.csv","v-cut-left-Lfirst"
"1388","Subject15","Subject15/Subject15_Aufnahme089.csv","run"
"1389","Subject15","Subject15/Subject15_Aufnahme090.csv","v-cut-right-Rfirst"
"1390","Subject15","Subject15/Subject15_Aufnahme091.csv","sit"
"1391","Subject15","Subject15/Subject15_Aufnahme092.csv","stand-to-sit"
"1392","Subject15","Subject15/Subject15_Aufnahme093.csv","stair-down"
"1393","Subject15","Subject15/Subject15_Aufnahme094.csv","sit"
"1394","Subject15","Subject15/Subject15_Aufnahme095.csv","stand-to-sit"
"1395","Subject15","Subject15/Subject15_Aufnahme096.csv","curve-right-step"
"1396","Subject15","Subject15/Subject15_Aufnahme097.csv","lateral-shuffle-left"
"1397","Subject15","Subject15/Subject15_Aufnahme098.csv","stair-down"
"1398","Subject15","Subject15/Subject15_Aufnahme099.csv","v-cut-right-Rfirst"
"1399","Subject15","Subject15/Subject15_Aufnahme100.csv","jump-one-leg"
"1400","Subject15","Subject15/Subject15_Aufnahme101.csv","run"
"1401","Subject15","Subject15/Subject15_Aufnahme102.csv","stand-to-sit"
"1402","Subject15","Subject15/Subject15_Aufnahme103.csv","run"
"1403","Subject15","Subject15/Subject15_Aufnahme104.csv","stair-down"
"1404","Subject15","Subject15/Subject15_Aufnahme105.csv","stair-up"
"1405","Subject15","Subject15/Subject15_Aufnahme106.csv","curve-left-step"
"1406","Subject15","Subject15/Subject15_Aufnahme107.csv","lateral-shuffle-right"
"1407","Subject15","Subject15/Subject15_Aufnahme108.csv","curve-left-spin-Lfirst"
"1408","Subject15","Subject15/Subject15_Aufnahme109.csv","stair-down"
"1409","Subject15","Subject15/Subject15_Aufnahme110.csv","curve-left-spin-Rfirst"
"1410","Subject15","Subject15/Subject15_Aufnahme111.csv","sit"
"1411","Subject15","Subject15/Subject15_Aufnahme112.csv","stair-down"
"1412","Subject15","Subject15/Subject15_Aufnahme113.csv","curve-right-spin-Rfirst"
"1413","Subject15","Subject15/Subject15_Aufnahme114.csv","jump-one-leg"
"1414","Subject15","Subject15/Subject15_Aufnahme115.csv","sit"
"1415","Subject15","Subject15/Subject15_Aufnahme116.csv","run"
"1416","Subject15","Subject15/Subject15_Aufnahme117.csv","stair-down"
"1417","Subject15","Subject15/Subject15_Aufnahme118.csv","curve-left-spin-Lfirst"
"1418","Subject15","Subject15/Subject15_Aufnahme119.csv","stand-to-sit"
"1419","Subject15","Subject15/Subject15_Aufnahme120.csv","stair-down"
"1420","Subject15","Subject15/Subject15_Aufnahme121.csv","stair-up"
"1421","Subject15","Subject15/Subject15_Aufnahme122.csv","lateral-shuffle-right"
"1422","Subject15","Subject15/Subject15_Aufnahme123.csv","stand-to-sit"
"1423","Subject15","Subject15/Subject15_Aufnahme124.csv","stair-down"
"1424","Subject15","Subject15/Subject15_Aufnahme125.csv","curve-left-spin-Lfirst"
"1425","Subject15","Subject15/Subject15_Aufnahme126.csv","curve-left-spin-Lfirst"
"1426","Subject15","Subject15/Subject15_Aufnahme127.csv","curve-left-spin-Lfirst"
"1427","Subject15","Subject15/Subject15_Aufnahme128.csv","stair-up"
"1428","Subject15","Subject15/Subject15_Aufnahme129.csv","stair-up"
"1429","Subject15","Subject15/Subject15_Aufnahme130.csv","lateral-shuffle-left"
"1430","Subject15","Subject15/Subject15_Aufnahme131.csv","stair-down"
"1431","Subject15","Subject15/Subject15_Aufnahme132.csv","v-cut-left-Rfirst"
"1432","Subject15","Subject15/Subject15_Aufnahme133.csv","curve-right-spin-Lfirst"
"1433","Subject15","Subject15/Subject15_Aufnahme134.csv","sit"
"1434","Subject15","Subject15/Subject15_Aufnahme135.csv","stair-down"
"1435","Subject15","Subject15/Subject15_Aufnahme136.csv","run"
"1436","Subject15","Subject15/Subject15_Aufnahme137.csv","stand-to-sit"
"1437","Subject15","Subject15/Subject15_Aufnahme138.csv","stair-down"
"1438","Subject15","Subject15/Subject15_Aufnahme139.csv","lateral-shuffle-right"
"1439","Subject15","Subject15/Subject15_Aufnahme140.csv","curve-right-spin-Lfirst"
"1440","Subject15","Subject15/Subject15_Aufnahme141.csv","stair-down"
"1441","Subject15","Subject15/Subject15_Aufnahme142.csv","curve-left-spin-Lfirst"
"1442","Subject15","Subject15/Subject15_Aufnahme143.csv","v-cut-left-Lfirst"
"1443","Subject15","Subject15/Subject15_Aufnahme144.csv","curve-right-spin-Rfirst"
"1444","Subject15","Subject15/Subject15_Aufnahme145.csv","sit-to-stand"
"1445","Subject15","Subject15/Subject15_Aufnahme146.csv","curve-right-spin-Lfirst"
"1446","Subject15","Subject15/Subject15_Aufnahme147.csv","lateral-shuffle-right"
"1447","Subject15","Subject15/Subject15_Aufnahme148.csv","sit"
"1448","Subject15","Subject15/Subject15_Aufnahme149.csv","run"
"1449","Subject15","Subject15/Subject15_Aufnahme150.csv","stair-down"
